,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
167,1.68,car.rightforward2,292.28858232977984,-8.0,22.22,0.0,0.0,0.0,90.0
168,1.69,car.rightforward2,292.51078015367386,-8.0,22.22,0.0,0.0,0.0,90.0
169,1.7,car.rightforward2,292.73297797756794,-8.0,22.22,0.0,0.0,0.0,90.0
170,1.71,car.rightforward2,292.955175801462,-8.0,22.22,0.0,0.0,0.0,90.0
171,1.72,car.rightforward2,293.17737362535604,-8.0,22.22,0.0,0.0,0.0,90.0
172,1.73,car.rightforward2,293.3995714492501,-8.0,22.22,0.0,0.0,0.0,90.0
173,1.74,car.rightforward2,293.6217692731442,-8.0,22.22,0.0,0.0,0.0,90.0
174,1.75,car.rightforward2,293.8439670970382,-8.0,22.22,0.0,0.0,0.0,90.0
175,1.76,car.rightforward2,294.0661649209323,-8.0,22.22,0.0,0.0,0.0,90.0
176,1.77,car.rightforward2,294.2883627448264,-8.0,22.22,0.0,0.0,0.0,90.0
177,1.78,car.rightforward2,294.51056056872045,-8.0,22.22,0.0,0.0,0.0,90.0
178,1.79,car.rightforward2,294.73275839261447,-8.0,22.22,0.0,0.0,0.0,90.0
179,1.8,car.rightforward2,294.95495621650855,-8.0,22.22,0.0,0.0,0.0,90.0
180,1.81,car.rightforward2,295.1771540404026,-8.0,22.22,0.0,0.0,0.0,90.0
181,1.82,car.rightforward2,295.39935186429665,-8.0,22.22,0.0,0.0,0.0,90.0
182,1.83,car.rightforward2,295.6215496881907,-8.0,22.22,0.0,0.0,0.0,90.0
183,1.84,car.rightforward2,295.8437475120848,-8.0,22.22,0.0,0.0,0.0,90.0
184,1.85,car.rightforward2,296.0659453359788,-8.0,22.22,0.0,0.0,0.0,90.0
185,1.86,car.rightforward2,296.2881431598729,-8.0,22.22,0.0,0.0,0.0,90.0
186,1.87,car.rightforward2,296.510340983767,-8.0,22.22,0.0,0.0,0.0,90.0
187,1.88,car.rightforward2,296.732538807661,-8.0,22.22,0.0,0.0,0.0,90.0
188,1.89,car.rightforward2,296.9547366315551,-8.0,22.22,0.0,0.0,0.0,90.0
189,1.9,car.rightforward2,297.17693445544916,-8.0,22.22,0.0,0.0,0.0,90.0
190,1.91,car.rightforward2,297.39913227934323,-8.0,22.22,0.0,0.0,0.0,90.0
191,1.92,car.rightforward2,297.62133010323726,-8.0,22.22,0.0,0.0,0.0,90.0
192,1.93,car.rightforward2,297.84352792713133,-8.0,22.22,0.0,0.0,0.0,90.0
193,1.94,car.rightforward2,298.0657257510254,-8.0,22.22,0.0,0.0,0.0,90.0
194,1.95,car.rightforward2,298.28792357491943,-8.0,22.22,0.0,0.0,0.0,90.0
195,1.96,car.rightforward2,298.5101213988135,-8.0,22.22,0.0,0.0,0.0,90.0
196,1.97,car.rightforward2,298.7323192227076,-8.0,22.22,0.0,0.0,0.0,90.0
197,1.98,car.rightforward2,298.9545170466016,-8.0,22.22,0.0,0.0,0.0,90.0
198,1.99,car.rightforward2,299.1767148704957,-8.0,22.22,0.0,0.0,0.0,90.0
199,2.0,car.rightforward2,299.39891269438976,-8.0,22.22,0.0,0.0,0.0,90.0
200,2.01,car.rightforward2,299.62111051828384,-8.0,22.22,0.0,0.0,0.0,90.0
201,2.02,car.rightforward2,299.84330834217786,-8.0,22.22,0.0,0.0,0.0,90.0
202,2.03,car.rightforward2,300.06550616607194,-8.0,22.22,0.0,0.0,0.0,90.0
203,2.04,car.rightforward2,300.287703989966,-8.0,22.22,0.0,0.0,0.0,90.0
204,2.05,car.rightforward2,300.50990181386004,-8.0,22.22,0.0,0.0,0.0,90.0
205,2.06,car.rightforward2,300.7320996377541,-8.0,22.22,0.0,0.0,0.0,90.0
206,2.07,car.rightforward2,300.9542974616482,-8.0,22.22,0.0,0.0,0.0,90.0
207,2.08,car.rightforward2,301.1764952855422,-8.0,22.22,0.0,0.0,0.0,90.0
208,2.09,car.rightforward2,301.3986931094363,-8.0,22.22,0.0,0.0,0.0,90.0
209,2.1,car.rightforward2,301.6208909333304,-8.0,22.22,0.0,0.0,0.0,90.0
210,2.11,car.rightforward2,301.8430887572244,-8.0,22.22,0.0,0.0,0.0,90.0
211,2.12,car.rightforward2,302.06528658111847,-8.0,22.22,0.0,0.0,0.0,90.0
212,2.13,car.rightforward2,302.28748440501255,-8.0,22.22,0.0,0.0,0.0,90.0
213,2.14,car.rightforward2,302.5096822289066,-8.0,22.22,0.0,0.0,0.0,90.0
214,2.15,car.rightforward2,302.73188005280065,-8.0,22.22,0.0,0.0,0.0,90.0
215,2.16,car.rightforward2,302.9540778766947,-8.0,22.22,0.0,0.0,0.0,90.0
216,2.17,car.rightforward2,303.1762757005888,-8.0,22.22,0.0,0.0,0.0,90.0
217,2.18,car.rightforward2,303.3984735244828,-8.0,22.22,0.0,0.0,0.0,90.0
218,2.19,car.rightforward2,303.6206713483769,-8.0,22.22,0.0,0.0,0.0,90.0
219,2.2,car.rightforward2,303.842869172271,-8.0,22.22,0.0,0.0,0.0,90.0
220,2.21,car.rightforward2,304.065066996165,-8.0,22.22,0.0,0.0,0.0,90.0
221,2.22,car.rightforward2,304.2872648200591,-8.0,22.22,0.0,0.0,0.0,90.0
222,2.23,car.rightforward2,304.50946264395316,-8.0,22.22,0.0,0.0,0.0,90.0
223,2.24,car.rightforward2,304.73166046784723,-8.0,22.22,0.0,0.0,0.0,90.0
224,2.25,car.rightforward2,304.95385829174126,-8.0,22.22,0.0,0.0,0.0,90.0
225,2.26,car.rightforward2,305.17605611563533,-8.0,22.22,0.0,0.0,0.0,90.0
226,2.27,car.rightforward2,305.3982539395294,-8.0,22.22,0.0,0.0,0.0,90.0
227,2.28,car.rightforward2,305.62045176342343,-8.0,22.22,0.0,0.0,0.0,90.0
228,2.29,car.rightforward2,305.8426495873175,-8.0,22.22,0.0,0.0,0.0,90.0
229,2.3,car.rightforward2,306.0648474112116,-8.0,22.22,0.0,0.0,0.0,90.0
230,2.31,car.rightforward2,306.2870452351056,-8.0,22.22,0.0,0.0,0.0,90.0
231,2.32,car.rightforward2,306.5092430589997,-8.0,22.22,0.0,0.0,0.0,90.0
232,2.33,car.rightforward2,306.73144088289376,-8.0,22.22,0.0,0.0,0.0,90.0
233,2.34,car.rightforward2,306.95363870678784,-8.0,22.22,0.0,0.0,0.0,90.0
234,2.35,car.rightforward2,307.17583653068186,-8.0,22.22,0.0,0.0,0.0,90.0
235,2.36,car.rightforward2,307.39803435457594,-8.0,22.22,0.0,0.0,0.0,90.0
236,2.37,car.rightforward2,307.62023217847,-8.0,22.22,0.0,0.0,0.0,90.0
237,2.38,car.rightforward2,307.84243000236404,-8.0,22.22,0.0,0.0,0.0,90.0
238,2.39,car.rightforward2,308.0646278262581,-8.0,22.22,0.0,0.0,0.0,90.0
239,2.4,car.rightforward2,308.2868256501522,-8.0,22.22,0.0,0.0,0.0,90.0
240,2.41,car.rightforward2,308.5090234740462,-8.0,22.22,0.0,0.0,0.0,90.0
241,2.42,car.rightforward2,308.7312212979403,-8.0,22.22,0.0,0.0,0.0,90.0
242,2.43,car.rightforward2,308.9534191218344,-8.0,22.22,0.0,0.0,0.0,90.0
243,2.44,car.rightforward2,309.1756169457284,-8.0,22.22,0.0,0.0,0.0,90.0
244,2.45,car.rightforward2,309.39781476962247,-8.0,22.22,0.0,0.0,0.0,90.0
245,2.46,car.rightforward2,309.62001259351655,-8.0,22.22,0.0,0.0,0.0,90.0
246,2.47,car.rightforward2,309.8422104174106,-8.0,22.22,0.0,0.0,0.0,90.0
247,2.48,car.rightforward2,310.06440824130465,-8.0,22.22,0.0,0.0,0.0,90.0
248,2.49,car.rightforward2,310.2866060651987,-8.0,22.22,0.0,0.0,0.0,90.0
249,2.5,car.rightforward2,310.5088038890928,-8.0,22.22,0.0,0.0,0.0,90.0
250,2.51,car.rightforward2,310.7310017129868,-8.0,22.22,0.0,0.0,0.0,90.0
251,2.52,car.rightforward2,310.9531995368809,-8.0,22.22,0.0,0.0,0.0,90.0
252,2.53,car.rightforward2,311.175397360775,-8.0,22.22,0.0,0.0,0.0,90.0
253,2.54,car.rightforward2,311.397595184669,-8.0,22.22,0.0,0.0,0.0,90.0
254,2.55,car.rightforward2,311.6197930085631,-8.0,22.22,0.0,0.0,0.0,90.0
255,2.56,car.rightforward2,311.84199083245716,-8.0,22.22,0.0,0.0,0.0,90.0
256,2.57,car.rightforward2,312.06418865635123,-8.0,22.22,0.0,0.0,0.0,90.0
257,2.58,car.rightforward2,312.28638648024526,-8.0,22.22,0.0,0.0,0.0,90.0
258,2.59,car.rightforward2,312.50858430413933,-8.0,22.22,0.0,0.0,0.0,90.0
259,2.6,car.rightforward2,312.7307821280334,-8.0,22.22,0.0,0.0,0.0,90.0
260,2.61,car.rightforward2,312.95297995192743,-8.0,22.22,0.0,0.0,0.0,90.0
261,2.62,car.rightforward2,313.1751777758215,-8.0,22.22,0.0,0.0,0.0,90.0
262,2.63,car.rightforward2,313.3973755997156,-8.0,22.22,0.0,0.0,0.0,90.0
263,2.64,car.rightforward2,313.6195734236096,-8.0,22.22,0.0,0.0,0.0,90.0
264,2.65,car.rightforward2,313.8417712475037,-8.0,22.22,0.0,0.0,0.0,90.0
265,2.66,car.rightforward2,314.06396907139776,-8.0,22.22,0.0,0.0,0.0,90.0
266,2.67,car.rightforward2,314.28616689529184,-8.0,22.22,0.0,0.0,0.0,90.0
267,2.68,car.rightforward2,314.50836471918586,-8.0,22.22,0.0,0.0,0.0,90.0
268,2.69,car.rightforward2,314.73056254307994,-8.0,22.22,0.0,0.0,0.0,90.0
269,2.7,car.rightforward2,314.952760366974,-8.0,22.22,0.0,0.0,0.0,90.0
270,2.71,car.rightforward2,315.17495819086804,-8.0,22.22,0.0,0.0,0.0,90.0
271,2.72,car.rightforward2,315.3971560147621,-8.0,22.22,0.0,0.0,0.0,90.0
272,2.73,car.rightforward2,315.6193538386562,-8.0,22.22,0.0,0.0,0.0,90.0
273,2.74,car.rightforward2,315.8415516625502,-8.0,22.22,0.0,0.0,0.0,90.0
274,2.75,car.rightforward2,316.0637494864443,-8.0,22.22,0.0,0.0,0.0,90.0
275,2.76,car.rightforward2,316.2859473103384,-8.0,22.22,0.0,0.0,0.0,90.0
276,2.77,car.rightforward2,316.5081451342324,-8.0,22.22,0.0,0.0,0.0,90.0
277,2.78,car.rightforward2,316.73034295812647,-8.0,22.22,0.0,0.0,0.0,90.0
278,2.79,car.rightforward2,316.95254078202055,-8.0,22.22,0.0,0.0,0.0,90.0
279,2.8,car.rightforward2,317.1747386059146,-8.0,22.22,0.0,0.0,0.0,90.0
280,2.81,car.rightforward2,317.39693642980865,-8.0,22.22,0.0,0.0,0.0,90.0
281,2.82,car.rightforward2,317.6191342537027,-8.0,22.22,0.0,0.0,0.0,90.0
282,2.83,car.rightforward2,317.8413320775968,-8.0,22.22,0.0,0.0,0.0,90.0
283,2.84,car.rightforward2,318.0635299014908,-8.0,22.22,0.0,0.0,0.0,90.0
284,2.85,car.rightforward2,318.2857277253849,-8.0,22.22,0.0,0.0,0.0,90.0
285,2.86,car.rightforward2,318.507925549279,-8.0,22.22,0.0,0.0,0.0,90.0
286,2.87,car.rightforward2,318.730123373173,-8.0,22.22,0.0,0.0,0.0,90.0
287,2.88,car.rightforward2,318.9523211970671,-8.0,22.22,0.0,0.0,0.0,90.0
288,2.89,car.rightforward2,319.17451902096116,-8.0,22.22,0.0,0.0,0.0,90.0
289,2.9,car.rightforward2,319.39671684485523,-8.0,22.22,0.0,0.0,0.0,90.0
290,2.91,car.rightforward2,319.61891466874926,-8.0,22.22,0.0,0.0,0.0,90.0
291,2.92,car.rightforward2,319.84111249264333,-8.0,22.22,0.0,0.0,0.0,90.0
292,2.93,car.rightforward2,320.0633103165374,-8.0,22.22,0.0,0.0,0.0,90.0
293,2.94,car.rightforward2,320.28550814043143,-8.0,22.22,0.0,0.0,0.0,90.0
