,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
154,1.55,car.rightrear1,184.6321944504351,-8.0,22.623796040551582,0.0,-0.08512264822897464,0.0,90.0
155,1.56,car.rightrear1,184.85842124681545,-8.0,22.622901194423452,0.0,-0.08948461281299558,0.0,90.0
156,1.57,car.rightrear1,185.0846386594038,-8.0,22.621962806030446,0.0,-0.09383883930063064,0.0,90.0
157,1.58,car.rightrear1,185.31084625356272,-8.0,22.620980953473094,0.0,-0.09818525573521697,0.0,90.0
158,1.59,car.rightrear1,185.53704359544292,-8.0,22.619955715561748,0.0,-0.10252379113460108,0.0,90.0
159,1.6,car.rightrear1,185.76323025199022,-8.0,22.61888717180688,0.0,-0.1068543754868756,0.0,90.0
160,1.61,car.rightrear1,185.98940579095245,-8.0,22.617775402409467,0.0,-0.11117693974114218,0.0,90.0
161,1.62,car.rightrear1,186.21556978088617,-8.0,22.616620488251478,0.0,-0.11549141579898503,0.0,90.0
162,1.63,car.rightrear1,186.44172179116356,-8.0,22.615422510886386,0.0,-0.11979773650914183,0.0,90.0
163,1.64,car.rightrear1,186.66786139197893,-8.0,22.614181552529804,0.0,-0.12409583565826665,0.0,90.0
164,1.65,car.rightrear1,186.89398815435524,-8.0,22.612897696050148,0.0,-0.12838564796560092,0.0,90.0
165,1.66,car.rightrear1,187.12010165015056,-8.0,22.611571024959424,0.0,-0.13266710907231527,0.0,90.0
166,1.67,car.rightrear1,187.34620145206446,-8.0,22.610201623404052,0.0,-0.13694015553724626,0.0,90.0
167,1.68,car.rightrear1,187.57228713364415,-8.0,22.60878957615576,0.0,-0.14120472482908042,0.0,90.0
168,1.69,car.rightrear1,187.79835826929076,-8.0,22.60733496860259,0.0,-0.14546075531711722,0.0,90.0
169,1.7,car.rightrear1,188.0244144342654,-8.0,22.60583788673992,0.0,-0.14970818626700577,0.0,90.0
170,1.71,car.rightrear1,188.25045520469496,-8.0,22.604298417161612,0.0,-0.15394695783079726,0.0,90.0
171,1.72,car.rightrear1,188.47648015757838,-8.0,22.602716647051185,0.0,-0.15817701104268167,0.0,90.0
172,1.73,car.rightrear1,188.70248887079202,-8.0,22.601092664173095,0.0,-0.1623982878090402,0.0,90.0
173,1.74,car.rightrear1,188.92848092309578,-8.0,22.599426556864053,0.0,-0.166610730904182,0.0,90.0
174,1.75,car.rightrear1,189.15445589413844,-8.0,22.597718414024442,0.0,-0.1708142839611071,0.0,90.0
175,1.76,car.rightrear1,189.3804133644633,-8.0,22.595968325109776,0.0,-0.17500889146653265,0.0,90.0
176,1.77,car.rightrear1,189.60635291551378,-8.0,22.594176380122256,0.0,-0.1791944987520111,0.0,90.0
177,1.78,car.rightrear1,189.83227412963868,-8.0,22.592342669602363,0.0,-0.1833710519893117,0.0,90.0
178,1.79,car.rightrear1,190.0581765900974,-8.0,22.590467284620544,0.0,-0.18753849818189394,0.0,90.0
179,1.8,car.rightrear1,190.28405988106536,-8.0,22.588550316768952,0.0,-0.19169678515922328,0.0,90.0
