,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
218,2.19,car.leftforward2,322.99242323364405,-1.6,22.22,0.0,0.0,0.0,90.0
219,2.2,car.leftforward2,323.2146210575381,-1.6,22.22,0.0,0.0,0.0,90.0
220,2.21,car.leftforward2,323.4368188814322,-1.6,22.22,0.0,0.0,0.0,90.0
221,2.22,car.leftforward2,323.6590167053262,-1.6,22.22,0.0,0.0,0.0,90.0
222,2.23,car.leftforward2,323.8812145292203,-1.6,22.22,0.0,0.0,0.0,90.0
223,2.24,car.leftforward2,324.1034123531144,-1.6,22.22,0.0,0.0,0.0,90.0
224,2.25,car.leftforward2,324.3256101770084,-1.6,22.22,0.0,0.0,0.0,90.0
225,2.26,car.leftforward2,324.5478080009025,-1.6,22.22,0.0,0.0,0.0,90.0
226,2.27,car.leftforward2,324.77000582479656,-1.6,22.22,0.0,0.0,0.0,90.0
227,2.28,car.leftforward2,324.9922036486906,-1.6,22.22,0.0,0.0,0.0,90.0
228,2.29,car.leftforward2,325.21440147258465,-1.6,22.22,0.0,0.0,0.0,90.0
229,2.3,car.leftforward2,325.43659929647873,-1.6,22.22,0.0,0.0,0.0,90.0
230,2.31,car.leftforward2,325.6587971203728,-1.6,22.22,0.0,0.0,0.0,90.0
231,2.32,car.leftforward2,325.88099494426683,-1.6,22.22,0.0,0.0,0.0,90.0
232,2.33,car.leftforward2,326.1031927681609,-1.6,22.22,0.0,0.0,0.0,90.0
233,2.34,car.leftforward2,326.325390592055,-1.6,22.22,0.0,0.0,0.0,90.0
234,2.35,car.leftforward2,326.547588415949,-1.6,22.22,0.0,0.0,0.0,90.0
235,2.36,car.leftforward2,326.7697862398431,-1.6,22.22,0.0,0.0,0.0,90.0
236,2.37,car.leftforward2,326.99198406373716,-1.6,22.22,0.0,0.0,0.0,90.0
237,2.38,car.leftforward2,327.2141818876312,-1.6,22.22,0.0,0.0,0.0,90.0
238,2.39,car.leftforward2,327.43637971152526,-1.6,22.22,0.0,0.0,0.0,90.0
239,2.4,car.leftforward2,327.65857753541934,-1.6,22.22,0.0,0.0,0.0,90.0
240,2.41,car.leftforward2,327.8807753593134,-1.6,22.22,0.0,0.0,0.0,90.0
241,2.42,car.leftforward2,328.10297318320744,-1.6,22.22,0.0,0.0,0.0,90.0
242,2.43,car.leftforward2,328.3251710071015,-1.6,22.22,0.0,0.0,0.0,90.0
243,2.44,car.leftforward2,328.5473688309956,-1.6,22.22,0.0,0.0,0.0,90.0
244,2.45,car.leftforward2,328.7695666548896,-1.6,22.22,0.0,0.0,0.0,90.0
245,2.46,car.leftforward2,328.9917644787837,-1.6,22.22,0.0,0.0,0.0,90.0
246,2.47,car.leftforward2,329.21396230267777,-1.6,22.22,0.0,0.0,0.0,90.0
247,2.48,car.leftforward2,329.4361601265718,-1.6,22.22,0.0,0.0,0.0,90.0
248,2.49,car.leftforward2,329.65835795046587,-1.6,22.22,0.0,0.0,0.0,90.0
249,2.5,car.leftforward2,329.88055577435995,-1.6,22.22,0.0,0.0,0.0,90.0
250,2.51,car.leftforward2,330.102753598254,-1.6,22.22,0.0,0.0,0.0,90.0
251,2.52,car.leftforward2,330.32495142214805,-1.6,22.22,0.0,0.0,0.0,90.0
252,2.53,car.leftforward2,330.5471492460421,-1.6,22.22,0.0,0.0,0.0,90.0
253,2.54,car.leftforward2,330.7693470699362,-1.6,22.22,0.0,0.0,0.0,90.0
254,2.55,car.leftforward2,330.9915448938302,-1.6,22.22,0.0,0.0,0.0,90.0
255,2.56,car.leftforward2,331.2137427177243,-1.6,22.22,0.0,0.0,0.0,90.0
256,2.57,car.leftforward2,331.4359405416184,-1.6,22.22,0.0,0.0,0.0,90.0
257,2.58,car.leftforward2,331.6581383655124,-1.6,22.22,0.0,0.0,0.0,90.0
258,2.59,car.leftforward2,331.8803361894065,-1.6,22.22,0.0,0.0,0.0,90.0
259,2.6,car.leftforward2,332.10253401330056,-1.6,22.22,0.0,0.0,0.0,90.0
260,2.61,car.leftforward2,332.3247318371946,-1.6,22.22,0.0,0.0,0.0,90.0
261,2.62,car.leftforward2,332.54692966108865,-1.6,22.22,0.0,0.0,0.0,90.0
262,2.63,car.leftforward2,332.76912748498273,-1.6,22.22,0.0,0.0,0.0,90.0
263,2.64,car.leftforward2,332.9913253088768,-1.6,22.22,0.0,0.0,0.0,90.0
264,2.65,car.leftforward2,333.21352313277083,-1.6,22.22,0.0,0.0,0.0,90.0
265,2.66,car.leftforward2,333.4357209566649,-1.6,22.22,0.0,0.0,0.0,90.0
266,2.67,car.leftforward2,333.657918780559,-1.6,22.22,0.0,0.0,0.0,90.0
267,2.68,car.leftforward2,333.880116604453,-1.6,22.22,0.0,0.0,0.0,90.0
268,2.69,car.leftforward2,334.1023144283471,-1.6,22.22,0.0,0.0,0.0,90.0
269,2.7,car.leftforward2,334.32451225224116,-1.6,22.22,0.0,0.0,0.0,90.0
270,2.71,car.leftforward2,334.5467100761352,-1.6,22.22,0.0,0.0,0.0,90.0
271,2.72,car.leftforward2,334.76890790002926,-1.6,22.22,0.0,0.0,0.0,90.0
272,2.73,car.leftforward2,334.99110572392334,-1.6,22.22,0.0,0.0,0.0,90.0
273,2.74,car.leftforward2,335.2133035478174,-1.6,22.22,0.0,0.0,0.0,90.0
274,2.75,car.leftforward2,335.43550137171144,-1.6,22.22,0.0,0.0,0.0,90.0
275,2.76,car.leftforward2,335.6576991956055,-1.6,22.22,0.0,0.0,0.0,90.0
276,2.77,car.leftforward2,335.8798970194996,-1.6,22.22,0.0,0.0,0.0,90.0
277,2.78,car.leftforward2,336.1020948433936,-1.6,22.22,0.0,0.0,0.0,90.0
278,2.79,car.leftforward2,336.3242926672877,-1.6,22.22,0.0,0.0,0.0,90.0
279,2.8,car.leftforward2,336.54649049118177,-1.6,22.22,0.0,0.0,0.0,90.0
280,2.81,car.leftforward2,336.7686883150758,-1.6,22.22,0.0,0.0,0.0,90.0
281,2.82,car.leftforward2,336.99088613896987,-1.6,22.22,0.0,0.0,0.0,90.0
282,2.83,car.leftforward2,337.21308396286395,-1.6,22.22,0.0,0.0,0.0,90.0
283,2.84,car.leftforward2,337.43528178675797,-1.6,22.22,0.0,0.0,0.0,90.0
284,2.85,car.leftforward2,337.65747961065205,-1.6,22.22,0.0,0.0,0.0,90.0
285,2.86,car.leftforward2,337.8796774345461,-1.6,22.22,0.0,0.0,0.0,90.0
286,2.87,car.leftforward2,338.1018752584402,-1.6,22.22,0.0,0.0,0.0,90.0
287,2.88,car.leftforward2,338.3240730823342,-1.6,22.22,0.0,0.0,0.0,90.0
288,2.89,car.leftforward2,338.5462709062283,-1.6,22.22,0.0,0.0,0.0,90.0
289,2.9,car.leftforward2,338.7684687301224,-1.6,22.22,0.0,0.0,0.0,90.0
290,2.91,car.leftforward2,338.9906665540164,-1.6,22.22,0.0,0.0,0.0,90.0
291,2.92,car.leftforward2,339.2128643779105,-1.6,22.22,0.0,0.0,0.0,90.0
292,2.93,car.leftforward2,339.43506220180456,-1.6,22.22,0.0,0.0,0.0,90.0
293,2.94,car.leftforward2,339.6572600256986,-1.6,22.22,0.0,0.0,0.0,90.0
